"Tree_name"	"Acc_name"	"AverageED"	"AverageED_noBurnin"
"Borassus heineanus"	"Borassus heineanus"	13.4460569636805	13.3473308327547
"Borassus madagascariensis"	"Borassus madagascariensis"	10.1310915799744	10.0522161131221
"Brahea aculeata"	"Brahea aculeata"	7.49947280555882	7.52941351028231
"Brahea armata"	"Brahea armata"	6.26239374222671	6.28346590526461
"Brahea brandegeei"	"Brahea brandegeei"	6.15040506076821	6.17645887299482
"Brahea calcarea"	"Brahea calcarea"	8.37908409460823	8.4044804216523
"Brahea decumbens"	"Brahea decumbens"	8.49238386439308	8.49518707036569
"Brahea dulcis"	"Brahea dulcis"	9.52917823427847	9.5493899379836
"Brahea edulis"	"Brahea edulis"	8.42267839872786	8.54506811613968
"Brahea moorei"	"Brahea moorei"	8.65856780847721	8.60445390317946
"Brahea pimo"	"Brahea pimo"	8.50972182749455	8.38293808089658
"Brahea salvadorensis"	"Brahea salvadorensis"	8.52203728543614	8.54547630270105
"Brahea sarukhanii"	"Brahea sarukhanii"	8.41257292698464	8.41903845244018
"Brassiophoenix drymophloeoides"	"Brassiophoenix drymophloeoides"	7.10403628033757	7.13462789831192
"Brassiophoenix schumannii"	"Brassiophoenix schumannii"	7.10403628033757	7.13462789831192
"Burretiokentia dumasii"	"Burretiokentia dumasii"	4.81187485673981	4.84823699889869
"Burretiokentia grandiflora"	"Burretiokentia grandiflora"	5.09427080253305	5.1069650410937
"Burretiokentia hapala"	"Burretiokentia hapala"	4.88150647910521	4.88133941126064
"Burretiokentia koghiensis"	"Burretiokentia koghiensis"	4.88873583423202	4.91457727249811
"Burretiokentia vieillardii"	"Burretiokentia vieillardii"	5.10626206089452	5.09476385598763
"Butia archeri"	"Butia archeri"	2.65407898452497	2.67462629618703
"Butia campicola"	"Butia campicola"	2.88431529481333	2.89557495945877
"Butia capitata"	"Butia capitata"	3.57198675008565	3.58641245055365
"Butia catarinensis"	"Butia catarinensis"	2.87593976913818	2.86860169569267
"Butia eriospatha"	"Butia eriospatha"	3.08807965754804	3.11970745254563
"Butia exilata"	"Butia exilata"	2.8469210876533	2.84568108167641
"Butia exospadix"	"Butia exospadix"	2.64387738415309	2.63906625934397
"Butia lallemantii"	"Butia lallemantii"	3.0665387275939	3.06039180798678
"Butia leptospatha"	"Butia leptospatha"	2.66189862313413	2.65009428567077
"Butia marmorii"	"Butia marmorii"	3.7393157078291	3.73000323232085
"Butia matogrossensis"	"Butia matogrossensis"	2.85303022799587	2.85720622975242
"Butia microspadix"	"Butia microspadix"	2.90430426513837	2.9131557511175
"Butia missionera"	"Butia yatay"	2.81864954457695	2.80798206655615
"Butia noblickii"	"Butia noblickii"	2.8662722394489	2.87318477458536
"Butia odorata"	"Butia odorata"	2.78071190119787	2.80101220677559
"Butia paraguayensis"	"Butia paraguayensis"	3.3231984663735	3.32732380340037
"Butia purpurascens"	"Butia purpurascens"	3.35937402571811	3.32772589389274
"Butia quaraimana"	"Butia yatay"	2.8592748658816	2.85370264367134
"Butia stolonifera"	NA	2.85876874196691	2.84858707618601
"Butia yatay"	"Butia yatay"	3.20022150215235	3.19962368853231
"Calamus acanthochlamys"	"Calamus acanthochlamys"	3.15716272141573	3.1840020078728
"Calamus acanthophyllus"	"Calamus acanthophyllus"	8.95168172669346	9.0298731530006
"Calamus acanthospathus"	"Calamus acanthospathus"	5.41493426693113	5.46293890463752
"Calamus acaulis"	"Calamus acaulis"	6.2510237743168	6.26857642905756
"Calamus acuminatus"	"Calamus javensis"	2.6442607276452	2.6736622036424
"Calamus adspersus"	"Calamus adspersus"	4.24892056632251	4.18614240938032
"Calamus ahlidurii"	NA	4.52479743411216	4.55568233713749
"Calamus aidae"	"Calamus aidae"	10.0111295788208	10.1509257927129
"Calamus albidus"	"Calamus albidus"	4.57095577086694	4.52804242090585
"Calamus amplijugus"	"Calamus javensis"	2.91391201814915	2.89421604944786
"Calamus andamanicus"	"Calamus andamanicus"	4.2783539173579	4.28419168580653
"Calamus anomalus"	"Calamus anomalus"	3.67073328662002	3.65503673042064
"Calamus arborescens"	"Calamus arborescens"	8.24382336922365	8.26414855954935
"Calamus arfakianus"	"Calamus depauperatus"	4.14669812348706	4.13028650321347
"Calamus aruensis"	"Calamus aruensis"	4.32786802884908	4.30714177295964
"Calamus arugda"	"Calamus arugda"	3.51385563659475	3.5372846533875
"Calamus ashtonii"	"Calamus ashtonii"	3.78787422430856	3.74562092269729
"Calamus asperrimus"	"Calamus asperrimus"	4.14933152064912	4.15860160038702
"Calamus australis"	"Calamus australis"	3.33521553401037	3.31347895970878
"Calamus austroguangxiensis"	"Calamus egregius"	3.27252652011693	3.32089481434688
"Calamus axillaris"	"Calamus axillaris"	3.33293899961358	3.38360885374976
"Calamus bachmaensis"	"Calamus bachmaensis"	2.98587259927584	2.94140114386537
"Calamus bacularis"	"Calamus bacularis"	3.09874807954925	3.10053798485142
"Calamus badius"	"Calamus badius"	3.13853169488671	3.18763352999562
"Calamus balingensis"	"Calamus balingensis"	5.73866136652281	5.73824308518238
"Calamus baratangensis"	"Calamus baratangensis"	4.0425424870023	4.07695652754
"Calamus barbatus"	"Calamus barbatus"	3.34546963952154	3.36780381475505
"Calamus batanensis"	"Calamus batanensis"	7.48270694053633	7.49278778957762
"Calamus batoensis"	"Calamus tetradactylus"	3.04988760054664	3.05085790088437
"Calamus beccarii"	"Calamus beccarii"	4.67917516401083	4.67677144664149
"Calamus benkulensis"	"Calamus asperrimus"	4.12895896504618	4.13599531722786
"Calamus bicolor"	"Calamus bicolor"	7.57593098057358	7.66384972046972
"Calamus billitonensis"	"Calamus billitonensis"	6.89433774074821	6.83778163482168
"Calamus bimanifer"	"Calamus bimanifer"	3.21449419527678	3.19133679134118
"Calamus blumei"	"Calamus rhomboideus"	3.96814646989345	3.99927926621782
"Calamus boniensis"	"Calamus boniensis"	3.6922840320519	3.72772684544462
"Calamus bousigonii"	"Calamus bousigonii"	4.27451359813014	4.33078223916703
"Calamus brachystachys"	"Calamus conirostris"	4.50142935964319	4.51688992546064
"Calamus brandisii"	"Calamus brandisii"	4.07617641976401	4.119681676055
"Calamus brassii"	"Calamus cuthbertsonii"	4.59580009304995	4.5642484559957
"Calamus bulubabi"	"Calamus bulubabi"	3.94936590055603	3.96719196664054
"Calamus burckianus"	"Calamus burckianus"	8.04077494017786	8.22279118575162
"Calamus burkillianus"	"Calamus burkillianus"	6.12884657379859	6.24388285020449
"Calamus caesius"	"Calamus caesius"	5.4640319493182	5.42070481481744
"Calamus calospathus"	"Calamus calospathus"	12.5618924526652	12.5804037463872
"Calamus caryotoides"	"Calamus caryotoides"	4.37956146057078	4.30833054657659
"Calamus castaneus"	"Calamus castaneus"	7.8659142096745	7.88408463582981
"Calamus centralis"	"Calamus centralis"	3.32231370013282	3.34776599130611
"Calamus ceratophorus"	"Calamus ceratophorus"	6.17870729648137	6.21410709272432
"Calamus cheirophyllus"	"Calamus cheirophyllus"	6.05090770358308	6.03365761661987
"Calamus ciliaris"	"Calamus ciliaris"	3.78791941618275	3.80800487133738
"Calamus cockburnii"	"Calamus cockburnii"	3.11583219099288	3.07427681773424
"Calamus compsostachys"	"Calamus compsostachys"	3.46477270951871	3.45282922496986
"Calamus comptus"	"Calamus comptus"	3.53667704640534	3.46319009982088
"Calamus concinnus"	"Calamus concinnus"	6.17286404613212	6.16127196187965
"Calamus congestiflorus"	"Calamus javensis"	2.75239194125067	2.75373093779827
"Calamus conirostris"	"Calamus conirostris"	5.34370538111129	5.35811706037938
"Calamus conjugatus"	"Calamus conjugatus"	3.37553165759161	3.35819728242882
"Calamus convallium"	"Calamus convallium"	5.90429408683352	5.91820485581339
"Calamus corneri"	"Calamus corneri"	3.01524247305371	3.0448663072847
"Calamus corrugatus"	"Calamus javensis"	2.63909793243601	2.65624273953657
"Calamus crassifolius"	"Calamus crassifolius"	4.29334210640157	4.31906495854949
"Calamus crispus"	"Calamus tetradactylus"	2.93469859795962	2.91703411813837
"Calamus croftii"	"Calamus croftii"	4.40586059299841	4.40989175657826
"Calamus cumingianus"	"Calamus cumingianus"	5.34907609247193	5.32083176071109
"Calamus daemonoropoides"	"Calamus daemonoropoides"	4.55903727557694	4.58180010537246
"Calamus dasyacanthus"	"Calamus dasyacanthus"	3.56191210392193	3.57585067466983
"Calamus deerratus"	"Calamus deerratus"	12.1612923836019	12.2372334313733
"Calamus delicatulus"	"Calamus delicatulus"	6.30976810540689	6.36965395951607
"Calamus densiflorus"	"Calamus densiflorus"	5.59852250554942	5.63326577066188
"Calamus dianbaiensis"	"Calamus dianbaiensis"	8.12997149190121	8.11949668287083
"Calamus didymocarpus"	"Calamus didymocarpus"	4.00453724822939	4.02931751786604
"Calamus diepenhorstii"	"Calamus diepenhorstii"	5.24021792470205	5.22441824982385
"Calamus digitatus"	"Calamus digitatus"	3.13855243676163	3.08213548796895
"Calamus dilaceratus"	"Calamus dilaceratus"	4.57574909631122	4.61483441584618
"Calamus dimorphacanthus"	"Calamus siphonospathus"	5.46795770701876	5.46594368680762
"Calamus dioicus"	"Calamus dioicus"	3.02451496888525	3.03603288815387
"Calamus discolor"	"Calamus discolor"	7.57821475900243	7.66752740923545
"Calamus distentus"	"Calamus distentus"	3.73746834559047	3.77290025173195
"Calamus divaricatus"	"Calamus divaricatus"	3.03530143501335	3.04373289299397
"Calamus dongnaiensis"	"Calamus dongnaiensis"	8.10998813383016	8.13189475151396
"Calamus egregius"	"Calamus egregius"	10.9818676195285	10.8688289254972
"Calamus elegans"	NA	4.86206615452328	4.89923778302273
"Calamus elmerianus"	"Calamus mitis"	2.85701522855263	2.87613432607134
"Calamus elopurensis"	"Calamus javensis"	2.68600649629289	2.74916851896304
"Calamus endauensis"	"Calamus erioacanthus"	3.02239449970766	3.01911631453844
"Calamus erectus"	"Calamus erectus"	8.14126383110284	8.17585911026618
"Calamus erinaceus"	"Calamus erinaceus"	6.32483680545985	6.24079778280443
"Calamus erioacanthus"	"Calamus erioacanthus"	3.05503188752934	3.05714736368334
"Calamus essigii"	"Calamus essigii"	3.63806837841691	3.62034230714391
"Calamus evansii"	"Calamus evansii"	4.13300490659013	4.14924773091112
"Calamus exilis"	"Calamus exilis"	3.84912792485913	3.89147643125363
"Calamus exiloides"	NA	3.34201420210776	3.39707474937509
"Calamus eximius"	"Calamus serrulatus"	5.77618241103726	5.79852062095031
"Calamus fertilis"	"Calamus fertilis"	3.45104696690151	3.43667670486016
"Calamus filipendulus"	"Calamus filipendulus"	3.28804462560044	3.27645154319875
"Calamus filispadix"	"Calamus filispadix"	4.85580954680736	4.918344578665
"Calamus fimbriatus"	"Calamus mattanensis"	3.37201921913609	3.38023444666372
"Calamus flabellatus"	"Calamus flabellatus"	2.91431755538999	2.89573706892039
"Calamus flagellum"	"Calamus flagellum"	4.35609502237284	4.41337429425656
"Calamus flavinervis"	"Calamus tetradactylus"	2.95209793357001	2.91508269691475
"Calamus floribundus"	"Calamus floribundus"	4.13116209145491	4.13678153755726
"Calamus formosanus"	"Calamus formosanus"	3.31494799094599	3.37529490669328
"Calamus foxworthyi"	"Calamus foxworthyi"	4.53316119295612	4.57788293125552
"Calamus gamblei"	"Calamus gamblei"	5.15699653872339	5.14578754588929
"Calamus gayoensis"	NA	6.6708893050951	6.71459788911521
"Calamus gibbsianus"	"Calamus gibbsianus"	3.70052543957533	3.73709398012893
"Calamus godefroyi"	"Calamus godefroyi"	4.17086822942878	4.18646382790377
"Calamus gonospermus"	"Calamus gonospermus"	5.1818996634995	5.18406170068799
"Calamus gracilis"	"Calamus gracilis"	4.69400864814172	4.71156734412227
"Calamus grandifolius"	"Calamus grandifolius"	2.85039646502113	2.86071528242205
"Calamus griseus"	"Calamus griseus"	3.19773473960822	3.22151370428409
"Calamus guruba"	"Calamus guruba"	5.96440184184283	5.99531082329403
"Calamus harmandii"	"Calamus harmandii"	6.16853535366121	6.15778532804381
"Calamus henryanus"	"Calamus henryanus"	3.60357674080825	3.59012496141833
"Calamus hepburnii"	"Calamus erioacanthus"	3.7236575883111	3.73378014657759
"Calamus heteracanthus"	"Calamus heteracanthus"	5.36019317779217	5.3347577723541
"Calamus hispidulus"	"Calamus exilis"	3.34375389214471	3.39653891670268
"Calamus holttumii"	"Calamus holttumii"	3.2165353029029	3.18475698179064
"Calamus hookerianus"	"Calamus hookerianus"	4.954817386995	4.93873529317308
"Calamus hukaungensis"	"Calamus hukaungensis"	3.41856775068621	3.43474735829962
"Calamus hypoleucus"	"Calamus platyspathus"	5.94645824655494	5.95426087929246
"Calamus inermis"	"Calamus inermis"	3.20901006347158	3.24722249252963
"Calamus inops"	"Calamus inops"	4.65042566186691	4.69263072630482
"Calamus insignis"	"Calamus insignis"	4.08254460472967	4.08733311453975
"Calamus jacobsii"	"Calamus jacobsii"	5.17620164614651	5.25269894335329
"Calamus javensis"	"Calamus javensis"	2.62825929535738	2.64790986149799
"Calamus jenningsianus"	"Calamus jenningsianus"	2.8513949526655	2.7852315821414
"Calamus johnsii"	"Calamus johnsii"	4.24965728843649	4.2468027832542
"Calamus kampucheaensis"	"Calamus kampucheaensis"	6.25096261374932	6.28529793637921
"Calamus kandariensis"	"Calamus kandariensis"	3.52663988634375	3.54194447540721
"Calamus karnatakensis"	"Calamus karnatakensis"	4.52361623584917	4.50885715020428
"Calamus karuensis"	"Calamus karuensis"	5.75928218294912	5.79023258771575
"Calamus kiahii"	"Calamus kiahii"	3.35942708629196	3.35372963153446
"Calamus kingianus"	"Calamus kingianus"	4.14081582914458	4.17700259668146
"Calamus kjellbergii"	"Calamus kjellbergii"	2.86401109810403	2.797128633906
"Calamus klossii"	"Calamus klossii"	3.69028721011336	3.67656851623691
"Calamus kontumensis"	"Calamus kontumensis"	2.91070555933578	2.88699025459021
"Calamus koordersianus"	"Calamus koordersianus"	13.9996513253416	13.919170960821
"Calamus laevigatus"	"Calamus plicatus"	3.31834374456836	3.30766116221409
"Calamus lakshmanae"	"Calamus lakshmanae"	11.9542666302178	12.0067090339557
"Calamus lambirensis"	"Calamus lambirensis"	6.91964851266772	6.90851560680407
"Calamus laoensis"	"Calamus laoensis"	3.96663921540869	3.9883787179934
"Calamus lateralis"	"Calamus lateralis"	5.49818764562144	5.55087885228354
"Calamus latifolius"	"Calamus latifolius"	3.2351053426472	3.31540642801577
"Calamus lauterbachii"	"Calamus lauterbachii"	7.39451407557673	7.41496696590596
"Calamus laxissimus"	"Calamus laxissimus"	3.5213443021317	3.51013120588422
"Calamus leloi"	"Calamus leloi"	4.48544835510792	4.49459848889
"Calamus leptospadix"	"Calamus leptospadix"	3.5645173460995	3.54752544733313
"Calamus leptostachys"	"Calamus leptostachys"	3.41669004001192	3.44714932250258
"Calamus lobbianus"	"Calamus lobbianus"	6.74472403674647	6.75872775309582
"Calamus longipinna"	"Calamus longipinna"	3.55659765634199	3.52490516280838
"Calamus longisetus"	"Calamus longisetus"	4.33579019705612	4.4011285059996
"Calamus longispatha"	"Calamus longispatha"	13.0068861914317	13.0716168131741
"Calamus lucysmithiae"	"Calamus lucysmithiae"	4.4191724443272	4.40099772891389
"Calamus luridus"	"Calamus micranthus"	4.02328676605097	4.02060381203582
"Calamus macgregorii"	NA	6.37076247588348	6.38971258545657
"Calamus macrochlamys"	"Calamus macrochlamys"	3.08504909352336	3.13586904241984
"Calamus macrorhynchus"	"Calamus macrorhynchus"	4.57325641284669	4.51420991689354
"Calamus macrosphaerion"	"Calamus macrosphaerion"	3.44114304181185	3.46911238928271
"Calamus maiadum"	"Calamus maiadum"	3.19860322552462	3.2112709765727
"Calamus malawaliensis"	"Calamus malawaliensis"	7.36161856224215	7.30013798548152
"Calamus manan"	"Calamus manan"	2.89345934708938	2.9636465203375
"Calamus manillensis"	"Calamus manillensis"	5.05781779597492	5.12605488694598
"Calamus marginatus"	"Calamus marginatus"	6.23946468759358	6.20082035199932
"Calamus mattanensis"	"Calamus mattanensis"	3.35407664020341	3.36406964220737
"Calamus megaphyllus"	"Calamus megaphyllus"	3.41748651905386	3.42763634237488
"Calamus meghalayensis"	"Calamus meghalayensis"	3.42145788327364	3.43615473621852
"Calamus melanacanthos"	"Calamus melanacanthos"	4.55094110237769	4.63609932491053
"Calamus melanoloma"	"Calamus melanoloma"	3.35024961138761	3.40836752882922
"Calamus melanorhynchus"	"Calamus melanorhynchus"	5.27314333919948	5.21121538245631
"Calamus mellitus"	"Calamus melanacanthos"	4.58888212756478	4.66317728238952
"Calamus merrillii"	"Calamus merrillii"	4.20997537836685	4.26489709916859
"Calamus mesilauensis"	"Calamus erioacanthus"	3.02298180482612	3.0162722524401
"Calamus metzianus"	"Calamus metzianus"	3.70161544336608	3.68087524374385
"Calamus micranthus"	"Calamus micranthus"	4.39100922657683	4.40410746220267
"Calamus microcarpus"	"Calamus siphonospathus"	5.47413252895571	5.48088696010105
"Calamus microsphaerion"	"Calamus microsphaerion"	9.23266087885115	9.35666415201801
"Calamus minahassae"	"Calamus minahassae"	3.51673949078282	3.53705348949361
"Calamus mindorensis"	"Calamus moseleyanus"	2.96666113054052	3.01959969401076
"Calamus minor"	"Calamus minor"	5.94687331344832	5.9562651697456
"Calamus minutus"	"Calamus minutus"	3.11244387460624	3.07420079384083
"Calamus mitis"	"Calamus mitis"	2.85784012697888	2.87662536375397
"Calamus modestus"	"Calamus modestus"	6.37383181670811	6.4128564257187
"Calamus mogeae"	"Calamus mogeae"	5.67410336760711	5.70690760580581
"Calamus moorhousei"	"Calamus moorhousei"	3.76840685701405	3.80251276596354
"Calamus moseleyanus"	"Calamus moseleyanus"	3.55386392031587	3.61743311943359
"Calamus moszkowskianus"	"Calamus moszkowskianus"	3.4854013294779	3.53463305620061
"Calamus moti"	"Calamus moti"	3.34008322614244	3.33394400488616
"Calamus muelleri"	"Calamus muelleri"	4.69572235670479	4.71978363155625
"Calamus multinervis"	"Calamus moseleyanus"	3.07320322708961	3.12982440959812
"Calamus multispicatus"	"Calamus multispicatus"	3.52594419000413	3.49989473178948
"Calamus muricatus"	"Calamus muricatus"	5.6680373702583	5.69336409372947
"Calamus myriacanthus"	"Calamus myriacanthus"	4.3115826108053	4.2885266051239
"Calamus nagbettai"	"Calamus nagbettai"	4.30288753927444	4.34651894550957
"Calamus nambariensis"	"Calamus inermis"	4.00038388522021	4.06853742448747
"Calamus nanduensis"	"Calamus nanduensis"	3.77948662567791	3.77026538287909
"Calamus nannostachys"	"Calamus nannostachys"	3.66621223234552	3.65720597959651
"Calamus nanodendron"	"Calamus nanodendron"	8.22884110340244	8.25801860847626
"Calamus nematospadix"	"Calamus nematospadix"	3.6320465312253	3.53923567338894
"Calamus nielsenii"	"Calamus nielsenii"	3.75214408877535	3.69646654864009
