"accepted_name"	"Nocc"	"IUCN_TS_detail"	"IUCN_TS_sum"	"IUCN_TS_detail_InclOld"	"IUCN_TS_sum_InclOld"	"Subset"	"NsubPop"	"Nloc"	"AOO"	"EOO"	"HFI"	"HPD"	"FLO"	"Tseas"	"Pseas"	"Tflex"	"Pflex"	"ECO"	"TDWG3"
"Geonoma congesta"	229	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	76	116	724	277643.784978071	31.397897543345	35.2668773013952	0.100815926603241	78.7406399156329	48.7993064697132	0.814017729220629	0.164009809932557	9	4
"Geonoma cuneata"	20	"NE"	"NE"	"EN"	"nonLC"	"NOT_ASSESSED"	11	13	76	281398.011295448	25.3206917762756	42.3199556112289	0.0183717828127556	35.8995642662048	37.5586898326874	0.832040199887983	0.368008150789608	7	6
"Geonoma deneversii"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	41.2822532653809	30.2640190124512	0.0508684404194355	49.0998153686523	32.8492317199707	0.838308277182077	0.21680216802168	1	1
"Geonoma deversa"	925	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	443	559	3044	8363985.79073795	16.1890341561211	18.0173027324265	0.0566575788976853	67.3434175542883	43.8991284442592	0.801275568150558	0.258440257091357	47	15
"Geonoma dindoensis"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	33.962718963623	58.5805130004883	0.0321020521223545	25.3994960784912	25.7221450805664	0.85033154293759	0.416036308623298	1	1
"Geonoma divisa"	14	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	9	10	56	6682.1644448574	24.8431945528303	19.581394638334	0.0131091499954761	26.9369549070086	20.7570106642587	0.834866118318556	0.513435920992191	2	1
"Geonoma epetiolata"	50	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	9	14	128	42510.2636800876	34.515265007019	45.3518544197083	0.0405894375266507	65.4446234130859	42.1984725189209	0.8266245466693	0.155781875710684	4	2
"Geonoma euspatha"	53	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	38	41	196	4841428.14455917	16.5864338335001	13.6061922025006	0.074997540683055	82.8484348800947	46.5410137176514	0.778411808799338	0.242370684576411	12	9
"Geonoma ferruginea"	188	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	42	64	484	141637.62041913	34.1777984740886	54.4125699794039	0.0518800745584427	74.5837468289314	49.4501454069259	0.796505860020304	0.173498098321716	8	2
"Geonoma fosteri"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	12	11.5181227238159	11.0165452957153	3.21781229972839	0.00452996563399211	22.5868306159973	19.193106174469	0.809005216379418	0.573280159521436	1	2
"Geonoma frontinensis"	11	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	9	9	40	187532.363327968	33.2846386649392	336.675860144875	0.029994599013166	39.4555629383434	32.8822409889915	0.801598367843881	0.330891330891331	5	1
"Geonoma galeanoae"	5	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	4	4	16	328.610631005499	32.997830581665	40.4270107269287	0.11031567491591	37.1959106445313	34.8298110961914	0.817059953278761	0.295309785755646	1	1
"Geonoma gentryi"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	32.0141372680664	29.9529476165771	0.0129176266491413	25.0974540710449	10.591649055481	0.839010649878095	0.727411944869832	1	1
"Geonoma hollinensis"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	3	20.1583576202393	13.493679523468	0.0507614053785801	36.4593563079834	25.1964416503906	0.81020889616848	0.46984126984127	1	1
"Geonoma hugonis"	25	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	8	10	84	5220.6687272399	35.6875790405273	21.7804517745972	0.0233031780272722	57.083604888916	44.8979908752441	0.802120164954071	0.106902141455507	4	1
"Geonoma interrupta"	391	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	236	273	1340	5423472.72443456	26.6201174862854	48.0537362483228	0.0695206536356148	73.0418013989773	47.5495299439296	0.799984986170601	0.220444087456095	44	14
"Geonoma lanata"	15	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	11	13	60	16904.7025411237	21.6761046727498	20.8754673798879	0.0326945756872495	35.0482851664225	45.7338530222575	0.823087451263659	0.293492995933122	3	2
"Geonoma laxiflora"	61	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	39	45	208	1080984.87552026	10.1786485187343	10.2475009966092	0.0459858648057695	48.5968851808642	29.24369740877	0.80421556299142	0.430245598295392	6	5
"Geonoma lehmannii"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	32.3112525939941	67.70458984375	0.0665042325854301	26.0631713867188	28.2942123413086	0.810078458675332	0.402027027027027	1	5
"Geonoma leptospadix"	147	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	92	107	528	5037653.93085103	10.9125638725806	8.4940767395912	0.0441633327667115	46.8473243972882	40.3937323109633	0.805018665181646	0.319107684079159	27	10
"Geonoma longepedunculata"	6	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	24	305709.910175582	23.577276468277	39.6843543052673	0.0497261551984896	61.7614631652832	31.0413284301758	0.811771128824451	0.363261566651398	3	3
"Geonoma longivaginata"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	37.9684066772461	22.6907176971436	0.102805018424988	69.2778854370117	44.0082588195801	0.843298621018833	0.101449275362319	1	3
"Geonoma macrostachys"	1043	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	352	528	3192	4406444.82149407	12.1143505942694	11.9012812279301	0.0657600039087838	50.0295311113103	29.1951198577881	0.801831011917905	0.437890242927183	26	6
"Geonoma maxima"	651	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	313	405	2188	6151004.34617142	10.7209288854273	15.5615181568037	0.0458604783210615	53.4405526514244	36.1163225342418	0.804128819672315	0.357435053372219	32	9
"Geonoma monospatha"	18	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	5	10	64	11866.4799601921	31.5888448291355	62.188528113895	0.0331770384477244	54.2138476901584	50.9501955244276	0.814122178834272	0.0646868947708198	4	2
"Geonoma mooreana"	16	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	7	52	5785.224256474	29.4332810640335	13.2058919668198	0.0304445598740131	53.6660876274109	41.1526355743408	0.830852203247978	0.0872770160695857	3	1
"Geonoma multisecta"	24	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	16	17	84	99491.1013166269	18.0980314612389	11.7150985176365	0.0488135098130442	48.6086517175039	22.5577444235484	0.814488873540025	0.499424361040755	5	2
"Geonoma occidentalis"	22	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	17	17	76	230871.594304906	12.6171532869339	4.11199742284688	0.0434667823137715	114.966043819081	53.1098552183671	0.751026225254936	0.221118661787768	3	3
"Geonoma oldemanii"	2	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	2	2	8	18166	12.2087414264679	16.4271924197674	0.0523962842999026	66.8745880126953	61.6079006195068	0.824384708737259	0.124518613607189	2	2
"Geonoma oligoclona"	10	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	7	8	40	374760.788171894	10.634183549881	7.1064703643322	0.0444466827524593	39.7142309188843	25.2493991851807	0.831256862397005	0.480098734958346	6	3
"Geonoma orbignyana"	430	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	171	233	1372	4438590.33091145	27.6844940390698	122.739952054516	0.0311744083368848	53.921341448052	42.5533442829931	0.770971180899742	0.252371424636894	30	8
"Geonoma paradoxa"	13	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	11	11	48	73316.1687292752	23.6590232849121	38.5665009571956	0.0452039128241058	32.6400147951566	24.5339574080247	0.83731893374475	0.458478715980461	5	2
"Geonoma pauciflora"	83	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	50	56	272	3043241.17593598	32.6662452536893	298.996105665184	0.0614512644452884	167.680324600404	33.3174671839519	0.780928162338008	0.375410028116213	10	2
"Geonoma peruviana"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	17.6473760604858	8.84511876106262	0.0604616664350033	37.8115520477295	41.6168670654297	0.761361207171839	0.300934579439252	2	1
"Geonoma poeppigiana"	176	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	83	114	636	1486185.76566776	9.88888099484823	6.9352772124535	0.035789742877982	45.7399402206594	19.5956952192567	0.808377286072435	0.557249092285887	11	4
"Geonoma pohliana"	409	"NE"	"NE"	"Possibly Threatened,Threatened"	"nonLC"	"NOT_ASSESSED"	224	264	1396	7175794.00370478	27.4156239866336	154.528909495269	0.0781327895085785	173.944305130788	55.6985461111465	0.729458392535486	0.197179948461127	19	6
"Geonoma poiteauana"	29	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	19	19	100	2459793.13055116	8.74825396619994	1.02967025879128	0.0228865352069863	55.3807093521644	59.0085415018016	0.815941986082311	0.170464812769802	9	6
"Geonoma sanmartinensis"	7	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	5	5	28	477.235164556622	28.0833018166678	31.1022107260568	0.223504012051438	38.2793922424316	20.5254148755755	0.771205591020675	0.498492462311559	2	1
"Geonoma santanderensis"	5	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	2	2	12	127.813718572307	35.8413696289062	99.4047073364258	0.0136747086420655	45.7670379638672	43.529402923584	0.763709059743897	0.201161946259985	1	1
"Geonoma schizocarpa"	8	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	32	129.403426089451	8.44835460186005	2.78679791092873	0.0229804606060497	34.00776720047	16.8946619033813	0.800071103853777	0.629251700680272	2	1
"Geonoma scoparia"	28	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	3	7	68	593.880045236897	37.3416329792568	15.1630695887974	0.0320995316973754	75.3135087149484	59.025299344744	0.787082413569612	0.085882881149381	2	1
"Geonoma simplicifrons"	9	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	7	7	36	7095.08462733524	31.2148153516981	223.556134329902	0.0302865446234743	65.5825441148546	52.6250237358941	0.79535959682068	0.133193863319386	2	1
"Geonoma spinescens"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	38.0154495239258	510.639099121094	0.00957273878157139	58.5827522277832	50.6990165710449	0.804789703880353	0.139344262295082	1	1
"Geonoma stricta"	892	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	360	503	2856	7975644.08632063	12.3150408568366	14.4018852323896	0.0559526538902742	52.5449145920074	29.2042775261028	0.802660800176903	0.435753767202208	31	9
"Geonoma talamancana"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	87	27.1719341278076	21.4841165542603	0.0172473527491093	60.5035152435303	44.4933748245239	0.780088186776349	0.222595078299776	1	2
"Geonoma tenuissima"	4	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	3	3	12	6676.33523656167	27.0773787498474	28.2074089050293	0.0275411258044187	61.7946815490723	66.5181698799133	0.798707042483128	0.120331950207469	3	1
"Geonoma triandra"	21	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	15	17	72	87054.4127645141	23.6272234689622	16.3962526548476	0.0293310335130497	30.6717888968331	33.1901931308565	0.840514055575821	0.36904514250052	4	3
"Geonoma triglochin"	56	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	26	32	168	697920.217106982	17.039401437555	12.8632430977055	0.0442397293580663	46.1114512511662	27.3554441247668	0.804532776461441	0.465791256318065	7	3
"Geonoma trigona"	7	"NE"	"NE"	"Data Deficient"	"NE"	"NOT_ASSESSED"	5	5	24	62805.0950338498	20.1162088939122	8.63360210827419	0.0152890185625958	57.7812859671456	48.0920107705252	0.711790679165218	0.274900398406375	3	2
"Geonoma umbraculiformis"	3	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	3	3	12	283503.833405319	10.0568081537882	8.80836988613009	0.0667074749944732	50.2613296508789	61.0383377075195	0.82387823095426	0.164804469273743	3	3
"Geonoma venosa"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	0.00389268700414896	28.8664779663086	11.2217502593994	0.0421467311680317	29.1508331298828	60.1887741088867	0.826361765705294	0.132142857142857	1	1
"Guihaia argyrata"	10	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	10	10	40	73016.4515761586	32.5336185455322	226.333556365967	0.0607282485812902	583.963858032227	78.7996200561523	0.616112183221276	0.0876865671641791	3	3
"Guihaia grossifibrosa"	2	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	2	2	8	NA	26.1150064468384	100.323680877686	0.0350606660358608	440.421752929688	87.3237991333008	0.671969100493534	0.0341246290801187	2	2
"Hemithrinax ekmaniana"	1	"NE"	"NE"	"CR"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	56.0776519775391	55.1242141723633	0.0174005553126335	211.221389770508	58.7220268249512	0.743080000316725	0.174129353233831	1	1
"Heterospathe annectens"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	18.0977439880371	20.3087921142578	0.0267818570137024	94.0037536621094	15.7133293151855	0.831666068372588	0.58974358974359	1	1
"Heterospathe arfakiana"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	13.6651821136475	19.2390098571777	0.0245476961135864	25.8570098876953	18.7088203430176	0.821621866454663	0.609375	1	1
"Heterospathe cagayanensis"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	23.9847421646118	136.281171798706	0.0280585689470172	163.992034912109	50.6938495635986	0.789443367314191	0.220823798627002	1	1
"Heterospathe clemensiae"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	21.6835699081421	11.2944612503052	0.0364529574289918	68.3600883483887	26.8926076889038	0.783335780072873	0.438333333333333	1	1
"Heterospathe compsoclada"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	14.251793384552	10.4034547805786	0.0108863606583327	81.1779479980469	29.1700096130371	0.799634626848187	0.410714285714286	1	1
"Heterospathe delicatula"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	18.9362149238586	11.5393228530884	0.00990137783810496	100.063304901123	21.4008512496948	0.80562230102838	0.498333333333333	1	1
"Heterospathe elata"	5	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	5	5	20	3614626.13949794	34.1216255187988	414.820086669922	0.0411926932632923	99.9600196838379	45.4465759277344	0.82015749874456	0.262092238470191	4	4
"Heterospathe elegans"	68	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	40	48	236	207985.463113129	23.4721424193943	37.9030827108551	0.0253868289291859	53.1461245592903	20.4255914828357	0.790124528016288	0.557074832903762	6	1
"Heterospathe elmeri"	1	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	28.0519943237305	37.9264717102051	0.0210670903325081	118.171844482422	39.1742744445801	0.832386416530895	0.347058823529412	1	1
"Heterospathe glabra"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	16.3378639221191	13.3502378463745	0.0142938066273928	21.5699157714844	24.6117286682129	0.846014853034591	0.442176870748299	1	1
"Heterospathe intermedia"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	4	4	16	24860.6020713606	29.8222250938416	284.912780761719	0.0253545292653143	118.829179763794	37.3354744911194	0.821792333397654	0.315852205005959	2	1
"Heterospathe lepidota"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	29.8053531646729	8.37645721435547	0.146495848894119	60.3693695068359	32.3508262634277	0.812751714220896	0.354037267080745	1	1
"Heterospathe macgregorii"	9	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	5	5	28	11422.7157575892	10.6803354687161	3.26947557926178	0.0134145900503629	92.0793262057834	24.8415003882514	0.799722105679954	0.443703413103177	4	1
"Heterospathe minor"	7	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	4	4	24	10916.3338028957	19.3209062303816	43.0173602785383	0.0415627104895456	45.250923701695	24.4822801862444	0.852535561935839	0.500808407437349	1	1
"Heterospathe muelleriana"	10	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	9	9	40	183579.361654389	23.1079356193542	38.7578374862671	0.0275279758963734	56.1349323272705	28.4679000854492	0.784428130667755	0.445669802140772	4	1
"Heterospathe negrosensis"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	4	4	16	3311.20908948858	36.309995174408	466.304393768311	0.0220821409020573	78.0042781829834	45.3662977218628	0.82471990121344	0.214468085106383	1	1
"Heterospathe obriensis"	7	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	28	15782.3870926278	15.4918740136283	11.0230893407549	0.00922831573656627	84.9843946184431	30.0306137629918	0.771755086145825	0.396582733812949	1	1
"Heterospathe parviflora"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	16	532.32891087659	22.9126887321472	17.4054065942764	0.0872191279195249	50.4958095550537	28.6651344299316	0.844012662522797	0.414342629482072	2	1
"Heterospathe philippinensis"	10	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	8	9	40	56511.1390740788	27.4651084899902	204.501711273193	0.0307959204539657	124.78568649292	47.943159866333	0.808108233821598	0.210037641154329	3	1
"Heterospathe porcata"	1	"Data Deficient"	"NE"	"Data Deficient"	"NE"	"NOT_ASSESSED"	1	1	4	NA	19.3580780029297	22.8938770294189	0.00734227430075407	38.4810905456543	13.4780645370483	0.851324641712617	0.664335664335664	1	1
"Heterospathe pulchra"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	12	253.546360030029	21.3581924438477	24.3364117940267	0.0621552591522535	87.2049280802409	14.7448488871257	0.832696400758664	0.574603174603175	2	1
"Heterospathe pullenii"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	4	4	16	1106.51499918768	18.8298923969269	7.12994790077209	0.0317092011682689	112.566980361938	19.3135981559753	0.808357293298393	0.535407725321888	1	1
"Heterospathe sphaerocarpa"	5	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	20	2506.3292967566	15.1463371276855	8.63463850021362	0.0228080155327916	86.6370239257812	27.1613166809082	0.811488064421522	0.436002737850787	1	1
"Heterospathe woodfordiana"	4	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	3	3	12	1854.26346586922	15.7796993255615	14.1591763496399	0.072802972048521	41.1021499633789	20.8115744590759	0.867488524390015	0.567530695770805	1	1
"Hydriastele aprica"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	10.8503322601318	3.17151999473572	0.00422803033143282	28.9550857543945	8.61895942687988	0.823513780366056	0.719101123595506	1	1
"Hydriastele beccariana"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	9.96364164352417	5.22513127326965	0.038344519212842	78.1229515075684	28.2100629806519	0.823144460792285	0.455555555555556	2	1
"Hydriastele beguinii"	7	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	24	849.18615554705	16.963408606393	32.3872985839844	0.104421471910817	43.7138132367815	24.4108085632324	0.845256396165217	0.400462962962963	1	1
"Hydriastele brassii"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	12	70984.3407264593	14.9227600097656	30.0456223487854	0.032437212454776	31.5360730489095	11.1516982714335	0.829722086557606	0.70794633642931	3	1
"Hydriastele cariosa"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	20.755859375	5.25737714767456	0.0236400347203016	30.8758888244629	29.3934307098389	0.849073733787143	0.384196185286104	1	1
"Hydriastele chaunostachys"	7	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	24	23678.6828732195	26.8143487657819	38.6776342391968	0.0388841813962374	59.6293956211635	27.2239200047084	0.783613296455971	0.444031583836508	4	1
"Hydriastele costata"	63	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	46	46	216	1398746.67862338	17.6816403657671	22.2166293548117	0.0408740302747382	69.7335974980914	41.3636941455659	0.823951219427559	0.353242084888706	13	3
"Hydriastele dransfieldii"	5	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	3	16	132.821804606035	27.572155380249	67.3463989257812	0.0674041531980038	32.8567741394043	9.53943729400635	0.858312703239156	0.727339719970523	1	1
"Hydriastele flabellata"	16	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	13	13	64	369109.485079564	15.5544807463884	14.581369176507	0.0403309297762462	52.0413448810577	19.4763191044331	0.823937833056704	0.556143874383787	7	1
"Hydriastele gibbsiana"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	1.09899425506592	2.7892587184906	0.0132280187681317	30.8332405090332	15.6559591293335	0.848138775423483	0.594117647058824	1	1
"Hydriastele gracilis"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	17.5212574005127	22.177770614624	0.0678477436304092	67.264404296875	16.2455730438232	0.803071433058305	0.606694560669456	1	1
"Hydriastele hombronii"	3	"NE"	"NE"	"Data Deficient"	"NE"	"NOT_ASSESSED"	2	2	8	85.5041426751556	15.3951336542765	51.9720681508382	0.0463323319951693	40.1494890848796	21.5980917612712	0.869679692606901	0.528786536758194	1	1
"Hydriastele kasesa"	14	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	12	12	52	106501.775563274	24.6830118043082	15.0660562855857	0.0828035349425461	42.8188994271415	32.4809953825814	0.855345984828121	0.382130999094477	2	1
"Hydriastele ledermanniana"	13	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	11	11	48	153073.133448576	23.6177048316369	30.6033969292274	0.0295845251530409	55.0741882324219	24.4405957735502	0.792542653346097	0.46688034188034	4	1
"Hydriastele longispatha"	14	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	10	10	56	303728.062708367	15.1692278555461	15.5090402705329	0.0265370093152991	56.0978528431484	18.3328038624355	0.820022454763471	0.577470962086348	4	1
"Hydriastele lurida"	10	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	9	9	36	256190.46713227	11.3493168618944	18.4157534599304	0.0419850294245407	60.1697273254395	19.5330783843994	0.837294528447994	0.545355488967584	5	1
"Hydriastele manusii"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	0.409616038287029	22.6311130523682	23.5647277832031	0.0206478461623192	12.4847049713135	6.3026704788208	0.875120889559111	0.823880597014925	1	1
"Hydriastele micrantha"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	2.68743538856506	7.06611967086792	0.000672197144012898	35.0627174377441	9.57282066345215	0.835461448534223	0.724550898203593	1	1
"Hydriastele microcarpa"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	12	18648.6143582521	15.9638741811117	43.2575448354085	0.0638511925935745	42.216225306193	28.1265640258789	0.841192608427097	0.389333333333333	2	1
"Hydriastele moluccana"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	12	4.9228010513382	26.5485712687174	104.824473063151	0.0601130798459053	26.6188405354818	21.5659325917562	0.855945208269025	0.480946123521681	1	1
"Hydriastele montana"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	0.801877468824387	2.21994084119797	0.00760751566849649	29.5460443496704	14.9138531684875	0.844619465331326	0.613394216133942	1	1
"Hydriastele nannostachys"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	24.0025196075439	17.683952331543	0.266433984041214	50.0154304504395	32.4508666992188	0.832592024433843	0.361702127659574	0	1
