"accepted_name"	"Nocc"	"IUCN_TS_detail"	"IUCN_TS_sum"	"IUCN_TS_detail_InclOld"	"IUCN_TS_sum_InclOld"	"Subset"	"NsubPop"	"Nloc"	"AOO"	"EOO"	"FLO"	"ECO"	"TDWG3"
"Oenocarpus mapora"	455	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	195	250	1488	4025916.98220326	0.0625408152182769	26	8
"Oenocarpus minor"	88	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	59	68	316	2136786.9884448	0.0743625688191969	22	2
"Oenocarpus simplex"	2	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	1	1	8	NA	0.0241640098392963	1	2
"Oncosperma gracilipes"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	0.0550368372350931	1	1
"Oncosperma horridum"	24	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	23	23	92	2789430.60445884	0.166653045375521	10	6
"Oncosperma tigillarium"	10	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	8	9	36	2096931.25287816	0.122384518617764	5	7
"Orania archboldiana"	12	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	32	58487.8887902	0.0828211124365528	2	1
"Orania bakeri"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	0.0591813791543245	1	1
"Orania dafonsoroensis"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	0.0437404699623585	1	1
"Orania decipiens"	3	"NE"	"NE"	"NT"	"nonLC"	"NOT_ASSESSED"	3	3	12	21307.380791559	0.0294451732188463	2	1
"Orania deflexa"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	0.0929047465324402	1	1
"Orania disticha"	12	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	7	8	40	90573.0063226912	0.0291120095644146	4	1
"Orania ferruginea"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.126330479979515	1	1
"Orania gagavu"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.0115939294919372	1	1
"Orania glauca"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	60.9070086819229	0.026472673440973	1	1
"Orania grandiflora"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	0.0588376596570015	1	1
"Orania lauterbachiana"	19	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	17	17	72	561236.774396647	0.0260928787235906	6	1
"Orania littoralis"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.101349495351315	1	1
"Orania longistaminodia"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	16	138.659356041111	0.0225088284350932	2	1
"Orania macropetala"	10	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	8	8	36	89146.5036599566	0.0460526479408145	3	1
"Orania micrantha"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	12	9017.59916048227	0.0100978597377737	3	1
"Orania oreophila"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	0.0157947624102235	1	1
"Orania palindan"	16	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	12	12	56	1236426.23752998	0.054313214845024	7	4
"Orania paraguanensis"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	0.11182514205575	1	2
"Orania regalis"	9	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	5	5	20	60692.4212103669	0.0366349266842008	1	1
"Orania subdisticha"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.00131869316101074	1	1
"Orania sylvicola"	8	"NE"	"NE"	"NT"	"nonLC"	"NOT_ASSESSED"	6	6	24	596244.254397284	0.252050307579339	4	5
"Orania tabubilensis"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	0.0357798933982849	1	1
"Orania timikae"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	0.0307541054207832	2	1
"Orania zonae"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.0482743829488754	1	1
"Oraniopsis appendiculata"	29	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	10	13	96	8375.84981406129	0.00624286906857943	2	1
"Parajubaea cocoides"	5	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	4	4	16	104052.641280891	0.0206740343943238	4	3
"Parajubaea sunkha"	4	"NE"	"NE"	"EN"	"nonLC"	"NOT_ASSESSED"	3	3	16	78.278300769906	0.0230066659860313	2	1
"Phoenix caespitosa"	7	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	7	7	28	44646.9135475772	1.28442953999703e-06	4	5
"Phoenix dactylifera"	223	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	112	141	792	33079609.1558345	0.00930565580483031	29	6
"Phoenix loureiroi"	48	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	44	45	188	3904779.06567737	0.0501705132119241	16	16
"Phoenix roebelenii"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	12	149942.162043988	0.0313309609579543	3	5
"Phoenix theophrasti"	8	"NE"	"NE"	"NT"	"nonLC"	"NOT_ASSESSED"	2	3	24	618.055243007172	0.00962676934432238	1	3
"Pholidocarpus ihur"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.0847001597285271	1	2
"Pholidocarpus macrocarpus"	3	"NE"	"NE"	"VU"	"nonLC"	"NOT_ASSESSED"	3	3	12	2881.13410870736	0.177814031640689	1	3
"Pholidocarpus sumatranus"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.0665947124361992	1	1
"Pholidostachys dactyloides"	85	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	39	49	256	294304.731340993	0.0397185828975018	5	3
"Pholidostachys kalbreyeri"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.0117389708757401	1	1
"Pholidostachys occidentalis"	8	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	5	6	32	22971.9069281404	0.0351187166525051	2	2
"Pholidostachys panamensis"	18	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	5	7	52	4050.77332433923	0.0541550803722607	4	2
"Pholidostachys sanluisensis"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	4	4	16	1462.50369833695	0.0776593242771924	1	1
"Pholidostachys synanthera"	191	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	97	114	592	1429855.03334787	0.0389211150547563	16	4
"Physokentia avia"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	16	150.071579021016	0.0351038549270015	1	1
"Physokentia insolita"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	12	4384.87907702253	0.0721905170939863	1	1
"Phytelephas aequatorialis"	38	"NE"	"NE"	"NT"	"nonLC"	"NOT_ASSESSED"	22	26	140	50180.8614675337	0.0608166364315701	5	1
"Phytelephas macrocarpa"	189	"NE"	"NE"	"NT"	"nonLC"	"NOT_ASSESSED"	89	115	664	1871402.73673161	0.084241207418489	15	5
"Phytelephas tenuicaulis"	116	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	34	50	364	183606.017088475	0.0322379104678664	5	4
"Phytelephas tumacana"	1	"NE"	"NE"	"EN"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	0.162363037467003	1	1
"Pigafetta filaris"	9	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	7	7	36	154256.221027274	0.0610352765458326	3	2
"Pinanga acuminata"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	12	954.078277302095	0.0832169242203236	2	2
"Pinanga adangensis"	3	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	3	3	12	1115.51311412869	0.164630123414099	1	2
"Pinanga albescens"	16	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	14	14	64	390006.477968765	0.0727494946040679	2	1
"Pinanga angustisecta"	5	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	5	5	20	47870.0769294315	0.135725657269359	2	1
"Pinanga annamensis"	7	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	20	4440.74355653279	0.152329340044941	2	1
"Pinanga arinasae"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.0110779060050845	1	1
"Pinanga aristata"	21	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	19	20	80	352331.263170681	0.115203298794638	4	1
"Pinanga auriculata"	22	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	18	18	84	1257747.55546292	0.15747054611248	7	4
"Pinanga baviensis"	41	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	28	30	132	753977.101853488	0.0743549389242217	5	4
"Pinanga brevipes"	14	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	12	13	56	166643.854113604	0.101935867602671	6	1
"Pinanga caesia"	14	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	12	12	56	80903.2661757069	0.0846007057864751	2	1
"Pinanga capitata"	33	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	16	20	124	109044.387180204	0.0876409441204459	3	1
"Pinanga cattienensis"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	0.0752472877502441	1	1
"Pinanga celebica"	2	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	2	2	8	NA	0.0776910185813904	1	1
"Pinanga chaiana"	8	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	32	12544.2250846265	0.0743105916480999	1	1
"Pinanga copelandii"	8	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	7	7	32	165187.526628895	0.0596138135297224	3	1
"Pinanga coronata"	6	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	24	33214.5474128306	0.0277369304094464	3	3
"Pinanga crassipes"	7	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	28	26889.8138701216	0.120981290404286	3	1
"Pinanga cucullata"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.418802052736282	1	1
"Pinanga cupularis"	7	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	4	4	20	7766.24476965676	0.217692564640726	2	1
"Pinanga curranii"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	3	12	307.535629545906	0.108992086102565	1	1
"Pinanga declinata"	19	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	7	10	60	15480.857932383	0.0831624028812114	3	1
"Pinanga densiflora"	6	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	24	47678.8643739066	0.196406779034684	2	1
"Pinanga disticha"	12	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	12	12	48	189989.111453798	0.114040236532067	4	3
"Pinanga dumetosa"	16	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	10	12	64	57416.8991158682	0.130269461777061	3	1
"Pinanga geonomiformis"	3	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	3	3	12	3495.56993160155	0.039349514991045	1	1
"Pinanga glaucescens"	3	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	3	3	12	530.510859222508	0.102608819802602	1	2
"Pinanga gracilis"	6	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	20	1346.67936475816	0.107311286653082	1	6
"Pinanga heterophylla"	1	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	0.117237985134125	1	1
"Pinanga humilis"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	0.245654672384262	1	1
"Pinanga insignis"	9	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	9	9	36	311950.727724396	0.0480121594543258	4	3
"Pinanga isabelensis"	1	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	0.0201849956065416	0	1
"Pinanga javana"	2	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	2	2	8	NA	0.0243130037561059	2	1
"Pinanga keahii"	6	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	5	5	24	188495.074744362	0.0647960213245824	3	1
"Pinanga kontumensis"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	0.622140636244655	0.0664872266352177	1	1
"Pinanga latisecta"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	12	8180.08697346912	0.16684519747893	2	1
"Pinanga lepidota"	39	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	31	34	156	95868.5594806017	0.143160772874044	3	1
"Pinanga ligulata"	2	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	2	2	8	NA	0.159837570041418	2	1
"Pinanga limosa"	5	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	5	5	20	1067569.75084393	0.17270226329565	4	1
"Pinanga maculata"	14	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	13	13	56	85739.8532915418	0.0301159663525011	4	1
"Pinanga malaiana"	14	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	14	14	56	353302.494210424	0.205601612372058	3	3
"Pinanga minuta"	8	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	8	8	32	137967.029286336	0.144143684505252	3	1
"Pinanga mirabilis"	14	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	12	12	52	298507.727348475	0.170574929947699	4	1
"Pinanga modesta"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	12	1072.52192923989	0.0610295956333478	1	1
"Pinanga mooreana"	21	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	14	16	80	37812.8266116877	0.186553413924273	3	1
"Pinanga nuichuensis"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	0.0565501991659403	1	1
"Pinanga pachyphylla"	3	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	3	3	12	934.846396877685	0.217424551645915	1	1
"Pinanga paradoxa"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	4	4	16	1649.28516148487	0.0958514865487814	2	2
"Pinanga philippinensis"	18	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	14	17	72	139262.051234132	0.0273063859591881	5	1
"Pinanga pilosa"	22	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	8	12	84	39792.9009157404	0.0983964236008681	3	1
"Pinanga plicata"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.0528166256844997	1	1
"Pinanga quadrijuga"	5	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	2	16	104.630079674963	0.0711988754570484	2	1
"Pinanga ridleyana"	8	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	32	76160.6961853398	0.142922698956681	4	1
"Pinanga rigida"	2	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	2	2	8	NA	0.0258907778188586	1	1
"Pinanga riparia"	5	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	5	5	20	209568.593801514	0.283061013696715	2	3
"Pinanga rivularis"	11	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	7	7	44	4167.30496726064	0.0808953806884925	2	1
"Pinanga rumphiana"	34	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	21	21	92	1279886.04451801	0.0664035721702556	11	3
"Pinanga rupestris"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.0591963529586792	1	1
"Pinanga salicifolia"	34	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	26	28	136	326343.333409293	0.148528108914273	3	1
"Pinanga scortechinii"	6	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	24	5398.36582329802	0.101643525063992	1	2
"Pinanga sessilifolia"	6	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	24	107985.020740208	0.143026473000646	1	1
"Pinanga simplicifrons"	26	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	23	24	104	926759.831400775	0.23360281638228	4	5
"Pinanga speciosa"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	4	4	16	44100.3608855714	0.0343666258268058	2	1
"Pinanga stricta"	2	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	2	2	8	NA	0.163409814238548	2	1
"Pinanga stylosa"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	0.266868196427822	2	1
"Pinanga subintegra"	11	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	10	10	40	115564.128408474	0.263632094995542	3	3
"Pinanga tenacinervis"	1	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	0.078869640827179	1	1
"Pinanga tenella"	21	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	16	17	80	116735.714345366	0.111401703175423	2	1
"Pinanga tomentella"	13	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	11	11	48	139597.466815263	0.0947345712831101	2	1
"Pinanga tomentosa"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.124134264886379	1	1
"Pinanga trichoneura"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.291128009557724	1	1
"Pinanga variegata"	23	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	19	19	88	493008.487158559	0.158559345842704	5	1
"Pinanga veitchii"	7	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	5	5	28	13315.8736071263	0.179305557427662	1	1
"Pinanga versicolor"	6	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	4	5	24	19044.7663385702	0.0837663499017556	3	1
"Pinanga woodiana"	2	"NE"	"NE"	"Possibly Threatened"	"nonLC"	"NOT_ASSESSED"	2	2	8	NA	0.0300770178437233	2	1
"Pinanga yassinii"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	0.341075212985158	0.0228666942566633	1	1
"Plectocomia elongata"	26	"NE"	"NE"	"Not Threatened"	"LC"	"NOT_ASSESSED"	21	21	92	4044038.41017378	0.150156086883866	12	9
"Plectocomia mulleri"	30	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	25	25	116	733858.38722	0.187036620142559	5	2
"Plectocomia pierreana"	25	"NE"	"NE"	"Threatened,Not Threatened"	"nonLC"	"NOT_ASSESSED"	20	21	88	460464.486818878	0.084941505882889	8	6
"Plectocomiopsis geminiflora"	58	"NE"	"NE"	"Not Threatened"	"LC"	"NOT_ASSESSED"	43	44	204	2584800.49413454	0.158227127838221	9	8
"Plectocomiopsis mira"	24	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	17	17	88	925840.558093102	0.200351270109726	5	3
"Plectocomiopsis songthanhensis"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	0.104709450155497	1	1
"Podococcus acaulis"	20	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	9	10	64	13328.0659559366	0.0154318054555915	1	2
"Podococcus barteri"	36	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	26	28	140	95105.1760362588	0.0347455435516571	2	7
"Ponapea hentyi"	3	"NE"	"NE"	"EN"	"nonLC"	"NOT_ASSESSED"	3	3	12	343.276620027041	0.048706632728378	1	1
"Prestoea carderi"	36	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	20	22	116	1144141.90647129	0.0360167451047649	6	4
"Prestoea decurrens"	153	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	85	104	540	940597.672949142	0.0675991879484321	12	5
"Prestoea ensiformis"	70	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	40	48	232	1303786.53721999	0.0366032447649299	13	5
"Prestoea longepetiolata"	66	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	25	36	224	377316.959162979	0.0242407509570264	8	5
"Prestoea pubens"	22	"NE"	"NE"	"LC"	"LC"	"NOT_ASSESSED"	7	11	68	75378.912760008	0.0445642512376336	5	2
"Prestoea pubigera"	7	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	20	429.002027257324	0.0374563341694219	3	2
"Prestoea schultzeana"	176	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	77	102	564	1704466.72339966	0.0535341023251021	15	7
"Prestoea simplicifolia"	9	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	4	6	28	7927.25009921967	0.0309869442135096	3	1
"Prestoea tenuiramosa"	12	"NE"	"NE"	"NT"	"nonLC"	"NOT_ASSESSED"	5	5	36	40323.7534993142	0.0113155201106565	2	3
"Pritchardia beccariana"	1	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	0.0367646180093288	1	1
"Pritchardia forbesiana"	2	"NE"	"NE"	"EN"	"nonLC"	"NOT_ASSESSED"	1	1	8	NA	0.0100709991529584	1	1
"Pritchardia glabrata"	1	"NE"	"NE"	"EN"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	0.000682012760080397	1	1
"Pritchardia hillebrandii"	3	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	3	3	12	23.9591783822479	0.0172998026634256	2	1
"Pritchardia kahukuensis"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	0.00893447734415531	1	1
"Pritchardia maideniana"	5	"NE"	"NE"	"CR"	"nonLC"	"NOT_ASSESSED"	3	3	20	1396.64531874521	0.0176808428252116	1	1
"Pritchardia martii"	2	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	2	2	8	NA	0.0189074271474965	1	1
"Pritchardia munroi"	2	"NE"	"NE"	"CR"	"nonLC"	"NOT_ASSESSED"	2	2	8	NA	0.019602342392318	1	1
"Pritchardia napaliensis"	1	"NE"	"NE"	"CR"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	0.00822876486927271	1	1
"Pritchardia pacifica"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	0.0392118468880653	1	1
"Pritchardia waialealeana"	1	"NE"	"NE"	"VU"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	0.0343776941299438	1	1
"Pseudophoenix ekmanii"	1	"NE"	"NE"	"CR"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	0.00115628307685256	1	1
"Pseudophoenix lediniana"	1	"NE"	"NE"	"CR"	"nonLC"	"NOT_ASSESSED"	1	1	4	NA	0.0234123561531305	1	1
"Pseudophoenix vinifera"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	12	2697.32060818335	0.0213978914543986	1	2
"Ptychococcus lepidotus"	15	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	9	11	52	158525.220366763	0.0406131466229757	4	1
"Ptychosperma buabe"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	0.0142938066273928	1	1
"Ptychosperma burretianum"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	3	16	155.835652643845	0.0385980671271682	2	1
"Ptychosperma caryotoides"	23	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	15	18	88	80695.3525918189	0.0368710141983288	3	1
"Ptychosperma cuneatum"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	12	1233.34914935424	0.0673230700194836	2	1
"Ptychosperma furcatum"	6	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	24	2686.49607137452	0.0146085997112095	1	1
"Ptychosperma lauterbachii"	11	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	7	9	40	91415.1437405243	0.0643499830568379	3	1
"Ptychosperma lineare"	5	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	4	4	20	4238.66297017875	0.0348752062767744	1	1
"Ptychosperma macarthurii"	9	"NE"	"NE"	"Threatened"	"nonLC"	"NOT_ASSESSED"	8	8	36	566101.025311115	0.0414890220078329	5	3
"Ptychosperma mambare"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.0856437534093857	0	1
"Ptychosperma mooreanum"	7	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	28	31315.0981199364	0.0674414777729128	3	1
"Ptychosperma propinquum"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	4	4	16	215607.317470689	0.0507550621405244	3	2
"Ptychosperma pullenii"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	8	NA	0.0212314371019602	1	1
"Ptychosperma ramosissimum"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.0381788276135921	1	1
"Ptychosperma rosselense"	6	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	2	16	6.03720061688471	0.0503184429059426	1	1
"Ptychosperma salomonense"	8	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	6	6	32	29859.8371781062	0.0275077330879867	1	2
"Ptychosperma schefferi"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	12	308.668996021906	0.0662423223257065	1	1
"Ptychosperma streimannii"	3	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	3	12	38.9041776717157	0.0472987294197083	1	1
"Ptychosperma tagulense"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.0169091317802668	1	1
"Ptychosperma vestitum"	2	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	2	2	8	NA	0.0243914428865537	2	1
"Ptychosperma waitianum"	7	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	4	4	24	270.215826730133	0.0638708967183318	1	1
"Raphia africana"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.0277282651513815	1	2
"Raphia gentiliana"	4	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	3	3	16	299722.779673437	0.0646340636594687	3	2
"Raphia hookeri"	111	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	46	69	388	1852543.60687857	0.0658826642493541	10	17
"Raphia laurentii"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.0130088794976473	1	3
"Raphia monbuttorum"	1	"NE"	"NE"	"NE"	"NE"	"NOT_ASSESSED"	1	1	4	NA	0.00998462550342083	1	6
